NO,q1,q1a,q5,q13a01,q13a02,q13a03,q13a04,q13a05,q13a06,q13a07,q13a08,q13a09,q13a10,q14,q15,q16a,q16b,chasu,nat,city,sex,edu,job,age
6268,1,1,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,6,9,855,2,3,8,1
6269,1,1,5,5,5,4,4,4,5,5,4,4,5,4,5,4,5,6,10,1010,2,3,12,2
6270,2,3,1,4,4,4,3,4,3,3,3,3,4,3,3,3,3,6,3,401,1,2,8,0
6271,2,4,1,3,4,5,5,5,4,4,3,4,5,5,5,4,4,6,3,401,2,2,12,1
6272,2,4,6,2,4,4,5,5,4,4,4,3,5,5,5,5,5,6,8,601,1,2,2,4
6273,2,4,6,5,5,5,5,8,8,8,4,3,5,5,4,5,5,6,16,5520,1,3,2,4
6274,1,1,6,5,5,5,4,4,4,5,4,5,5,5,5,5,5,6,16,5362,2,2,2,1
6275,2,4,1,5,4,4,4,4,4,4,4,4,4,5,5,4,4,6,4,402,2,2,9,4
6276,2,4,6,4,4,5,5,8,8,8,5,3,5,5,4,5,5,6,4,402,1,3,2,3
6277,2,4,6,3,4,4,4,8,8,8,3,3,4,4,3,3,3,6,8,601,1,3,2,2
6278,1,1,1,4,5,5,5,5,5,5,4,3,4,4,4,4,4,6,4,402,1,3,8,1
6279,2,2,6,4,5,4,4,8,5,8,4,4,5,5,4,3,4,6,10,1010,1,3,2,3
6280,1,1,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5,501,2,2,1,1
6281,1,1,1,3,4,4,4,4,4,4,3,3,4,5,5,3,4,6,5,501,2,2,7,2
6282,2,2,1,4,4,4,5,4,4,5,3,4,4,4,4,4,4,6,4,402,2,1,3,3
6283,2,4,6,5,3,5,5,8,4,4,5,4,5,5,4,4,5,6,10,1005,1,2,2,4
6284,2,2,6,5,4,5,4,3,3,3,1,3,5,5,5,4,4,6,8,613,1,3,5,2
6285,2,3,6,3,4,5,5,8,5,4,3,4,4,3,3,4,4,6,10,1002,1,3,2,5
6286,1,1,6,5,5,5,5,5,3,8,4,4,5,5,5,4,5,6,12,1303,1,2,2,3
6287,1,1,1,5,4,4,4,4,4,4,4,4,4,5,5,4,4,6,5,501,2,2,5,1
6288,2,4,6,4,3,3,4,4,4,4,3,4,4,3,4,4,4,6,5,501,1,2,6,2
6289,1,1,6,4,5,4,3,4,4,5,4,4,5,4,4,4,4,6,5,501,1,2,3,3
6290,2,4,6,4,4,5,4,8,1,1,2,3,4,4,3,3,3,6,97,5032,1,3,2,1
6291,1,1,5,5,4,4,4,3,4,4,5,4,4,5,5,4,5,6,97,5008,2,3,11,1
6292,1,1,6,5,5,3,4,5,4,2,1,5,5,3,5,3,4,6,12,1302,1,3,8,1
6293,1,1,7,4,5,4,3,4,5,4,2,3,4,4,5,5,5,6,13,1509,2,2,8,1
6294,2,2,1,4,4,5,5,5,5,4,4,4,4,4,5,4,4,6,9,813,2,3,12,3
6295,2,3,1,4,4,4,4,4,4,3,3,4,4,4,4,4,4,6,3,401,2,4,4,3
6296,1,1,6,5,5,4,4,8,8,8,4,4,5,4,4,3,4,6,8,603,1,2,2,4
6297,1,1,1,5,5,5,5,8,4,5,4,5,5,4,4,3,5,6,9,813,1,2,7,5
6298,1,1,1,4,5,4,4,5,4,4,4,4,4,4,4,5,4,6,2,203,1,2,12,1
6299,2,2,1,5,4,4,4,3,3,3,3,4,4,3,3,3,3,6,3,401,2,1,9,2
6300,1,1,1,4,4,3,3,3,4,4,3,3,3,3,3,4,3,6,3,401,2,1,1,1
6301,1,1,6,4,4,5,4,4,8,8,4,3,5,4,4,4,5,6,16,5199,1,2,12,2
6302,1,1,7,5,5,5,3,4,4,3,3,3,5,3,5,3,5,6,2,203,1,2,8,1
6303,2,4,6,4,4,4,4,8,8,8,4,4,4,5,5,4,4,6,7,5001,1,3,2,2
6304,2,3,6,5,5,5,5,5,4,4,4,2,5,5,5,5,5,6,16,5520,1,2,2,2
6305,1,1,6,4,3,5,5,8,5,8,5,4,5,5,5,3,5,6,11,1101,1,3,2,4
6306,1,1,5,4,4,5,5,8,5,3,3,3,5,3,5,5,5,6,10,1002,1,2,12,2
6307,2,4,5,5,5,4,5,4,4,5,3,4,5,4,4,4,4,6,6,701,2,2,5,2
6308,2,4,6,5,5,5,5,5,8,8,3,3,5,5,5,4,4,6,4,402,1,3,2,2
6309,1,1,7,4,5,4,2,5,4,3,3,4,4,5,4,4,4,6,9,806,2,2,8,0
6310,2,4,5,3,4,4,5,4,4,3,4,3,3,5,5,4,4,6,9,813,2,2,1,2
6311,2,4,6,4,4,3,4,8,8,8,3,3,4,5,4,4,4,6,4,402,1,3,2,2
6312,2,4,6,5,5,5,5,8,3,4,5,5,5,5,5,5,5,6,13,1501,1,2,2,3
6313,1,1,1,5,5,8,5,5,5,5,4,5,5,5,5,5,5,6,10,1034,2,3,5,2
6314,2,3,6,4,4,5,5,5,3,4,3,4,5,5,5,4,5,6,4,402,2,3,5,2
6315,2,4,6,4,4,5,5,8,4,4,4,4,4,5,5,4,4,6,11,1103,1,2,2,3
6316,1,1,6,5,5,5,5,5,4,4,2,2,4,2,5,4,5,6,97,5045,1,3,2,1
6317,2,4,6,5,5,5,5,5,5,5,4,4,5,5,5,5,5,6,9,801,1,2,2,4
6318,2,2,6,4,5,5,4,4,5,3,3,3,5,5,4,4,4,6,8,605,1,2,3,2
6319,1,1,1,4,4,3,4,4,3,2,4,3,4,2,2,3,3,6,3,401,2,4,8,0
6320,2,3,1,4,4,4,4,4,4,3,4,4,4,3,4,4,4,6,3,401,2,2,12,2
6321,1,1,6,5,5,4,5,8,4,3,1,4,4,5,4,4,4,6,12,1361,1,2,2,2
6322,1,1,1,5,5,5,3,4,5,5,3,4,5,4,5,4,5,6,97,5002,2,4,3,1
6323,1,1,5,4,4,3,4,4,5,3,3,4,5,3,4,4,4,6,13,1518,1,3,2,2
6324,1,1,6,5,5,5,5,5,4,5,3,4,5,3,3,4,5,6,11,1101,1,3,2,3
6325,2,4,6,4,4,4,5,4,8,8,3,3,4,3,3,4,4,6,12,1333,1,3,4,3
6326,2,4,6,5,5,5,4,8,8,8,4,4,5,5,5,4,4,6,10,1002,1,2,2,4
6327,1,1,7,3,5,5,5,5,4,4,3,4,5,5,5,4,5,6,13,1512,2,2,8,1
6328,1,1,6,5,5,5,4,4,5,5,4,4,5,5,5,3,5,6,16,5763,1,2,2,2
6329,2,2,6,5,4,4,4,3,2,5,3,3,4,4,4,4,4,6,16,5193,1,2,2,1
6330,1,1,1,3,4,3,4,4,4,4,5,4,4,5,5,4,5,6,9,815,2,1,8,1
6331,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,894,1,3,12,3
6332,2,3,6,5,5,5,3,5,5,5,2,4,5,5,5,4,5,6,16,5193,1,3,2,2
6333,2,4,6,4,4,3,4,4,5,5,2,3,5,4,5,4,5,6,16,6261,1,3,2,1
6334,1,1,5,5,5,5,5,5,5,5,5,5,5,2,5,3,5,6,9,819,2,2,2,2
6335,1,1,1,4,4,4,4,5,5,5,4,4,5,5,5,4,4,6,4,402,2,2,8,0
6336,1,1,1,5,4,4,4,4,3,4,4,4,5,4,4,4,4,6,4,402,2,3,5,3
6337,1,1,1,2,5,3,3,4,5,4,3,3,5,2,4,4,5,6,8,613,1,2,99,2
6338,1,1,6,4,5,4,4,4,5,5,3,4,4,1,4,3,4,6,8,625,2,2,2,1
6339,2,2,5,5,5,5,4,5,5,5,4,5,5,5,5,5,5,6,9,804,2,2,8,1
6340,2,3,7,4,5,5,4,5,5,5,5,3,4,4,4,5,5,6,14,1702,2,2,8,1
6341,2,4,6,5,3,5,5,8,3,8,5,4,5,5,5,5,5,6,8,603,1,3,5,4
6342,1,1,6,5,5,5,3,4,5,5,4,4,5,4,5,5,5,6,15,5889,1,2,5,2
6343,1,1,1,3,5,5,4,5,5,5,5,5,5,5,5,5,5,6,6,701,2,2,4,2
6344,1,1,6,5,3,3,4,4,4,4,3,2,5,3,4,4,5,6,14,1702,1,3,3,2
6345,1,1,1,5,4,4,3,3,5,5,3,3,4,5,5,3,4,6,6,750,2,2,4,1
6346,2,2,1,4,4,4,4,4,3,3,4,4,3,3,2,3,3,6,5,505,2,2,9,2
6347,1,1,1,2,5,5,5,5,5,5,4,4,5,5,5,4,4,6,6,701,2,2,6,3
6348,1,1,1,4,4,4,4,4,4,4,3,3,3,4,4,3,4,6,5,511,2,2,4,3
6349,1,1,6,3,5,3,4,3,3,4,3,3,5,3,4,4,4,6,15,5020,1,3,5,1
6350,1,1,1,4,5,5,4,4,5,5,4,5,4,5,5,4,4,6,9,839,2,1,12,1
6351,1,1,1,4,5,4,3,3,3,3,2,2,5,3,3,3,3,6,97,5316,2,2,11,1
6352,1,1,7,3,4,4,5,5,5,4,5,4,5,5,5,5,5,6,15,5037,2,2,8,1
6353,2,4,5,3,5,4,3,3,4,2,2,3,3,3,2,4,4,6,14,1701,1,1,8,0
6354,1,1,6,5,5,4,3,3,3,3,3,3,5,1,3,4,4,6,15,5021,1,3,5,2
6355,1,1,6,1,5,5,5,3,4,4,4,5,5,4,5,4,4,6,11,1102,1,3,5,1
6356,1,1,1,5,5,5,5,5,5,5,4,5,5,4,4,3,5,6,2,203,2,1,8,0
6357,2,4,4,4,4,4,5,4,4,4,3,4,4,5,5,5,5,6,3,401,2,2,11,1
6358,2,4,6,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,3,401,2,1,2,3
6359,2,4,1,5,5,5,5,5,3,4,3,5,5,5,5,4,5,6,9,805,2,2,8,0
6360,2,4,6,4,4,3,4,4,4,4,3,4,5,5,4,4,4,6,2,204,2,2,3,2
6361,1,1,6,5,5,5,5,5,5,5,5,4,5,5,5,5,5,6,10,1012,2,3,2,4
6362,1,1,6,5,5,4,5,8,5,8,4,4,5,2,5,5,5,6,10,1014,1,3,10,5
6363,1,1,1,5,4,4,5,4,5,5,4,4,4,4,4,4,4,6,10,1010,2,2,5,1
6364,1,1,6,5,5,5,5,8,5,5,5,5,5,5,5,3,5,6,8,613,1,3,2,3
6365,1,1,1,4,4,4,4,4,4,4,4,4,4,3,4,3,3,6,4,402,2,2,5,1
6366,1,1,6,5,5,5,4,4,3,2,2,3,5,2,3,4,4,6,8,609,2,3,8,1
6367,1,1,6,5,5,3,3,4,4,4,2,4,5,1,3,3,4,6,8,609,2,2,8,1
6368,2,2,1,4,5,4,4,5,5,4,4,4,5,5,5,4,4,6,4,402,2,2,8,1
6369,1,1,1,4,4,4,5,4,4,4,2,4,4,4,4,5,5,6,9,801,1,3,5,1
6370,2,4,6,5,5,4,4,4,4,5,3,3,5,5,5,5,5,6,97,6313,1,2,3,3
6371,2,2,7,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,15,5765,2,4,8,0
6372,2,2,6,5,5,4,4,4,3,4,3,3,3,4,3,4,4,6,97,5011,1,2,2,2
6373,1,1,4,3,3,3,3,4,3,3,2,3,3,3,3,3,4,6,97,5006,2,2,8,1
6374,2,4,6,5,4,5,5,8,5,8,4,4,5,5,5,4,5,6,4,402,1,3,2,5
6375,1,1,7,3,5,5,3,4,4,4,1,2,5,4,5,4,5,6,7,5001,1,2,10,1
6376,1,1,7,5,5,5,4,5,5,5,5,5,5,5,5,5,5,6,7,5164,2,2,8,1
6377,1,1,6,4,5,5,5,5,5,5,4,5,5,5,5,4,5,6,8,613,1,3,2,3
6378,1,1,1,4,5,4,4,4,4,4,3,4,4,4,3,4,4,6,7,5164,2,2,8,1
6379,1,1,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,819,2,3,2,4
6380,2,2,6,5,5,5,3,8,3,8,3,3,4,4,4,4,4,6,9,897,1,2,2,3
6381,1,1,6,5,5,5,5,5,5,5,5,5,5,4,4,4,5,6,9,802,1,2,2,4
6382,2,4,6,5,5,5,5,8,5,8,5,5,5,5,5,4,5,6,4,402,1,9,2,2
6383,1,1,1,4,4,4,4,4,4,4,3,3,3,3,3,5,4,6,4,402,2,3,8,1
6384,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,97,5142,1,3,3,1
6385,2,4,6,2,5,5,4,4,4,4,2,4,4,4,4,4,4,6,6,701,1,2,2,2
6386,1,1,1,4,5,5,4,4,5,5,3,3,5,4,4,4,4,6,4,402,1,3,2,1
6387,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,8,601,1,4,2,1
6388,2,4,1,4,5,5,5,8,5,4,3,4,5,5,4,3,5,6,9,813,2,1,8,0
6389,1,1,1,4,5,5,5,4,5,5,5,4,5,5,5,4,5,6,9,886,2,2,3,4
6390,1,1,1,4,4,4,4,4,4,4,5,5,5,3,4,4,4,6,3,401,1,2,8,1
6391,2,4,6,4,5,4,4,8,4,8,3,3,5,5,5,4,4,6,8,601,1,4,5,2
6392,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,6,3,401,1,2,1,3
6393,1,1,4,4,5,4,3,4,4,5,3,3,4,4,4,5,4,6,3,401,2,1,8,0
6394,2,4,1,5,4,4,5,5,5,5,4,5,5,5,5,5,5,6,3,401,2,2,8,1
6395,1,1,1,4,3,4,4,4,4,5,3,3,4,4,4,4,4,6,3,401,1,2,9,2
6396,1,1,6,4,5,5,5,8,5,5,4,4,5,4,4,4,4,6,11,1101,1,3,8,2
6397,1,1,6,4,4,5,5,4,4,4,4,4,5,3,4,4,4,6,11,1101,1,2,3,2
6398,1,1,7,5,5,5,4,5,5,5,3,4,5,5,5,4,5,6,13,1501,2,2,8,1
6399,2,3,6,5,3,3,2,4,5,4,3,2,4,4,4,4,4,6,14,1703,1,2,3,1
6400,2,3,4,5,5,5,5,5,5,5,4,3,5,4,5,5,5,6,14,1759,2,2,11,1
6401,2,2,5,5,5,5,5,8,5,5,4,5,5,4,4,3,4,6,14,1703,1,2,1,1
6402,2,3,6,4,4,4,4,8,4,8,4,4,4,4,4,4,4,6,97,5444,1,2,3,3
6403,1,1,6,4,5,5,5,4,5,4,3,4,5,4,4,3,5,6,12,1332,1,2,5,3
6404,1,1,6,4,5,5,5,8,4,8,4,4,5,4,4,3,4,6,13,1501,1,3,8,1
6405,2,3,6,4,4,5,4,4,4,4,4,4,5,4,4,4,4,6,13,1501,1,3,2,3
6406,2,4,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,6,12,1418,1,4,2,3
6407,2,3,6,4,5,5,5,8,5,8,4,5,5,4,4,4,4,6,11,1119,1,3,2,5
6408,2,4,6,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,15,5037,1,2,7,2
6409,2,4,6,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,15,5037,1,1,7,2
6410,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,15,5037,1,2,7,2
6411,2,4,6,5,5,5,5,5,4,4,5,5,5,4,4,4,4,6,15,5077,1,1,3,1
6412,2,3,6,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,15,5210,1,1,7,3
6413,2,4,6,4,4,4,4,4,4,4,4,4,4,4,4,5,5,6,15,5037,2,1,7,2
6414,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,15,5403,2,1,3,1
6415,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,15,5403,2,1,7,2
6416,2,4,6,3,4,4,4,8,4,8,2,3,4,4,4,3,4,6,10,1006,1,2,2,4
6417,2,2,6,5,5,5,5,5,5,5,4,5,5,5,5,4,5,6,9,875,2,3,5,5
6418,1,1,1,5,4,4,4,4,4,4,2,3,4,3,3,4,4,6,97,5009,2,3,1,4
6419,2,2,6,5,5,5,4,4,4,4,4,4,4,4,4,3,4,6,5,505,1,2,6,3
6420,1,1,1,5,3,4,5,4,3,4,4,3,4,3,3,4,4,6,5,501,2,3,5,1
6421,2,4,4,5,5,5,5,5,5,3,3,3,4,5,5,4,4,6,5,501,2,2,4,2
6422,1,1,6,5,4,5,4,5,5,5,3,5,5,3,4,4,4,6,97,5008,2,2,1,2
6423,1,1,5,5,5,5,5,5,5,5,4,4,5,5,5,4,5,6,11,1101,1,1,7,4
6424,1,1,6,5,5,5,5,8,4,8,4,4,5,4,4,4,4,6,11,1101,1,3,3,3
6425,1,1,7,3,5,5,4,5,4,4,4,4,5,5,4,4,5,6,97,5030,2,2,8,1
6426,2,2,6,5,5,5,5,8,5,5,5,5,5,5,5,4,5,6,11,1101,1,3,5,4
6427,2,4,6,5,5,5,5,8,5,8,5,5,5,5,5,4,5,6,11,1101,1,4,2,2
6428,1,1,2,5,5,5,5,5,5,5,3,5,5,5,5,5,5,6,15,5540,1,2,3,2
6429,1,1,7,4,4,4,4,4,5,4,3,3,4,5,5,4,4,6,15,5536,2,2,8,0
6430,1,1,4,5,5,5,4,4,5,5,5,5,5,5,5,5,5,6,15,6474,2,1,3,1
6431,2,2,6,5,5,5,5,5,5,4,4,4,5,5,5,4,5,6,14,1701,1,1,12,1
6432,2,2,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,6,14,1702,2,2,3,2
6433,2,4,2,4,5,5,5,5,5,8,4,5,5,5,5,4,5,6,14,1702,2,2,9,4
6434,2,3,6,5,5,5,5,5,5,8,5,5,5,4,4,4,5,6,13,1501,1,3,2,4
6435,2,4,6,4,4,4,4,4,4,8,4,4,4,4,3,4,4,6,12,1355,1,3,2,4
6436,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,14,1701,1,2,3,2
6437,2,3,6,4,5,5,5,4,4,4,4,4,5,4,4,4,4,6,10,1007,1,4,5,4
6438,1,1,6,5,4,4,1,3,2,2,2,3,4,1,2,3,3,6,8,603,2,3,8,1
6439,2,4,6,4,5,5,5,4,5,4,4,4,5,5,5,5,5,6,9,804,1,3,5,4
6440,2,3,6,4,5,5,5,3,3,4,4,5,4,5,5,3,5,6,10,1003,1,2,5,2
6441,2,2,6,4,4,5,5,8,4,8,4,4,4,4,4,4,5,6,9,802,1,3,2,3
6442,2,4,6,2,4,4,5,8,5,8,3,4,4,4,4,3,5,6,15,5021,1,3,2,2
6443,1,1,6,2,5,4,5,4,5,5,4,4,5,4,4,3,5,6,8,603,1,3,5,5
6444,1,1,6,4,5,5,5,3,5,5,4,3,5,3,5,4,5,6,97,5482,1,2,5,3
6445,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,4,402,2,3,2,4
6446,1,1,7,4,4,4,5,5,5,5,4,3,4,5,5,5,5,6,4,402,2,2,8,1
6447,1,1,6,5,5,5,5,5,5,5,4,5,5,5,5,5,5,6,8,608,2,3,1,1
6448,1,1,6,5,5,5,5,8,5,8,5,5,5,3,4,4,4,6,9,813,1,3,2,2
6449,2,3,6,4,5,5,5,5,5,4,4,5,5,4,4,4,4,6,9,806,2,3,3,3
6450,2,2,5,4,4,5,5,4,4,4,4,4,5,5,5,4,5,6,9,840,2,2,5,5
6451,1,1,6,5,5,5,5,5,5,8,4,4,5,4,4,4,4,6,16,5031,1,2,2,3
6452,2,3,6,5,5,5,5,8,5,8,5,5,5,5,5,5,5,6,11,1101,1,3,1,3
6453,2,2,7,3,5,5,4,5,4,5,5,5,5,5,5,3,5,6,11,1101,2,2,5,1
6454,1,1,6,4,5,5,5,5,5,5,4,5,5,5,5,5,5,6,97,5042,2,3,3,1
6455,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,6,11,1101,2,3,8,1
6456,1,1,6,4,5,3,5,4,5,8,5,4,5,2,3,4,5,6,11,1272,1,2,1,2
6457,1,1,1,4,4,4,3,4,4,4,3,4,4,4,4,4,4,6,14,1702,1,2,3,1
6458,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,14,1702,2,1,3,1
6459,1,1,1,5,5,5,4,5,5,5,2,4,5,4,4,4,5,6,14,1702,1,4,5,1
6460,1,1,6,4,5,3,5,5,5,5,5,3,5,3,5,4,5,6,97,5084,2,4,1,1
6461,2,2,5,4,5,5,5,5,5,5,4,5,5,4,4,4,4,6,9,854,2,3,3,2
6462,2,2,6,4,4,4,2,8,5,4,3,4,4,4,4,4,4,6,15,5076,1,2,2,2
6463,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,15,5077,2,1,12,2
6464,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,4,5,6,15,5077,1,1,7,1
6465,2,4,6,5,5,5,5,5,5,5,4,5,5,5,5,5,5,6,15,5037,1,1,7,1
6466,2,4,6,4,4,4,4,4,4,4,4,4,4,5,5,5,5,6,15,5403,2,2,7,2
6467,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,15,5037,1,2,7,1
6468,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,15,5077,1,2,3,2
6469,2,4,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,6,15,5037,1,2,7,2
6470,1,1,1,4,4,4,4,4,3,3,3,3,3,3,3,4,3,6,5,501,2,1,9,4
6471,2,4,1,4,4,5,5,4,4,4,3,3,5,5,5,5,5,6,5,501,2,2,12,3
6472,1,1,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,9,840,1,4,2,2
6473,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,6,9,840,1,2,5,1
6474,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,15,5037,1,2,7,3
6475,2,3,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,6,15,5037,1,1,3,1
6476,2,3,6,5,5,5,5,8,5,8,5,5,5,5,5,4,5,6,8,601,1,3,2,3
6477,1,1,7,5,5,5,3,5,4,4,2,3,5,5,5,4,4,6,11,1177,2,2,8,1
6478,1,1,5,4,5,4,4,4,5,5,5,5,5,5,5,4,5,6,11,1101,1,4,5,3
6479,2,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,11,1107,2,2,9,3
6480,1,1,1,4,3,3,4,4,4,4,5,4,5,4,4,4,4,6,2,220,2,2,3,1
6481,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,210,1,2,3,3
6482,1,1,5,5,5,5,3,5,5,5,4,4,4,4,4,4,4,6,15,5536,2,2,8,1
6483,2,2,6,5,5,5,5,5,5,5,3,3,5,5,5,3,5,6,15,5540,2,3,5,1
6484,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,15,5536,2,1,8,1
6485,2,2,1,4,4,3,5,5,4,5,5,4,5,5,4,5,5,6,5,504,2,4,2,2
6486,1,1,1,4,4,5,4,5,5,5,5,5,5,5,5,4,5,6,5,504,2,2,4,2
6487,1,1,1,5,5,5,5,5,5,5,4,5,5,5,5,4,5,6,5,504,1,2,3,2
6488,2,4,6,4,4,4,4,4,4,4,4,4,4,5,5,4,4,6,15,6480,1,1,7,2
6489,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,15,5077,1,1,3,2
6490,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,4,5,6,15,5077,1,2,7,2
6491,2,4,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,15,5077,1,2,7,2
6492,1,1,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,97,5026,1,4,5,4
6493,1,1,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,6,15,5037,1,1,3,1
6494,2,4,6,3,5,4,5,4,5,5,5,5,5,5,5,5,5,6,9,808,1,2,1,1
6495,2,3,3,2,5,4,5,5,5,5,4,3,5,4,5,4,4,6,8,613,2,2,3,1
6496,2,2,7,4,5,5,3,4,4,3,2,4,5,5,5,4,5,6,97,5689,2,2,8,1
6497,1,1,1,5,5,5,5,5,5,5,5,5,5,4,5,3,4,6,7,5883,1,2,8,0
6498,2,2,1,4,5,5,4,5,5,5,4,5,5,4,4,4,5,6,7,5164,2,2,3,1
6499,1,1,1,4,5,5,5,4,4,4,3,3,4,5,5,3,4,6,7,5001,2,2,8,0
6500,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,6,8,613,1,2,7,4
6501,1,1,6,4,4,5,4,8,4,8,4,4,4,4,4,4,5,6,8,601,1,3,2,2
6502,1,1,1,4,4,5,4,5,5,4,4,4,4,4,4,4,4,6,3,401,2,2,3,1
6503,1,1,1,4,4,4,4,5,4,4,5,4,4,4,4,3,4,6,2,201,2,2,8,1
6504,1,1,1,5,4,5,4,4,5,4,4,4,4,4,4,3,4,6,2,201,2,2,8,1
6505,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,205,2,2,12,3
6506,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,2,215,2,1,7,1
6507,1,1,1,4,4,3,4,4,4,4,4,4,4,3,4,5,5,6,2,204,2,2,4,1
6508,2,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,6,2,215,2,2,9,1
6509,1,1,1,3,4,3,5,5,3,2,4,3,4,3,4,3,4,6,2,201,2,3,8,1
6510,1,1,1,4,5,5,5,5,4,5,4,4,5,4,4,4,4,6,2,209,2,2,8,1
6511,1,1,1,5,5,5,5,5,5,5,5,5,5,3,4,4,4,6,2,201,2,2,3,1
6512,1,1,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,6,2,211,2,2,11,1
6513,2,4,4,5,5,5,5,5,5,4,5,5,5,5,5,5,5,6,2,206,2,2,11,1
6514,1,1,1,5,5,5,4,5,4,5,3,4,5,4,4,4,5,6,2,313,2,2,8,1
6515,2,2,1,4,4,5,4,4,5,4,4,4,4,4,4,4,4,6,2,210,2,2,4,1
6516,1,1,1,5,5,5,5,5,5,5,5,5,5,4,4,4,4,6,2,206,2,2,8,1
6517,1,1,1,4,4,4,5,4,4,4,3,3,5,3,3,4,3,6,2,220,2,2,8,1
6518,2,2,1,4,4,4,4,4,4,4,4,4,4,4,3,4,4,6,2,223,2,3,8,1
6519,1,1,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,6,2,237,2,2,4,1
6520,1,1,1,4,4,4,3,4,4,4,3,3,4,3,4,4,4,6,2,240,1,2,1,1
6521,2,3,1,4,4,4,5,5,5,4,4,4,4,4,4,4,4,6,2,215,2,2,7,1
6522,1,1,4,4,3,3,2,2,3,3,2,2,4,4,2,3,3,6,2,290,2,2,11,1
6523,2,2,1,4,5,5,3,5,4,4,5,4,5,4,4,4,5,6,2,220,2,1,7,2
6524,1,1,6,3,4,4,4,4,5,4,3,4,4,4,4,4,4,6,2,227,2,2,12,1
6525,1,1,1,2,4,5,5,5,5,5,4,4,4,4,4,4,5,6,2,202,2,3,3,2
6526,2,2,1,4,3,4,4,3,5,4,3,4,5,4,4,4,4,6,2,202,2,3,3,2
6527,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,322,2,2,8,1
6528,1,1,1,4,5,5,5,5,5,5,3,5,5,5,5,4,5,6,2,209,2,2,9,1
6529,1,1,1,4,4,4,3,3,4,5,4,4,5,4,4,5,3,6,2,300,2,2,5,1
6530,1,1,1,4,4,4,4,4,4,3,3,4,4,4,4,4,4,6,2,211,2,2,3,1
6531,1,1,1,4,4,4,5,5,5,4,4,4,4,4,4,4,4,6,2,240,2,2,3,1
6532,1,1,1,4,4,3,3,4,4,4,4,4,4,4,4,4,4,6,2,201,2,2,3,1
6533,2,4,4,4,4,4,4,5,3,4,4,4,4,4,4,4,4,6,2,201,2,2,5,1
6534,1,1,1,4,4,4,3,4,4,4,4,4,4,4,4,4,4,6,2,313,1,1,4,3
6535,1,1,1,4,4,4,3,2,2,3,2,3,3,2,2,4,2,6,2,201,2,2,9,2
6536,2,3,1,4,3,5,4,5,5,3,3,4,4,4,4,4,4,6,2,202,2,2,4,2
6537,2,3,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,2,201,2,2,8,0
